,day_of_week,month,quarter,year,business_day,PRCP,TMAX,TMIN,TSUN,AWND,WDF5,WSF2,t_minmax,mean_wind_speed,max_value_wind_speed,max_hour_wind_speed,max_value_wind_direction,max_hour_wind_direction,mean_temp,max_value_temp,max_hour_temp,mean_humidity,max_value_humidity,max_hour_humidity,mean_radiation,max_value_radiation,max_hour_radiation,mean_uv_radiation,max_value_uv_radiation,max_hour_uv_radiation,mean_pressure,max_value_pressure,max_hour_pressure,wind_north,wind_south,wind_east,wind_west
2008-03-27,4,3,1,2008,1,0,72,53,,2.46,280.0,8.9,19,3.579167,6.9,13.0,341.0,2.0,16.11111111111111,23.333333333333332,11.0,63.291667,84.0,5.0,,,,,,,1003.083333,1006.0,7.0,0.0,1.0,0.0,0.0
2008-03-28,5,3,1,2008,1,0,68,52,,2.01,280.0,10.1,16,4.2625,8.7,12.0,359.0,1.0,14.930555555555555,21.11111111111111,11.0,65.666667,79.0,3.0,,,,,,,1000.25,1003.0,8.0,0.0,1.0,0.0,0.0
2008-03-29,6,3,1,2008,0,0,66,54,,2.01,280.0,8.1,12,4.295833,6.1,15.0,258.0,22.0,14.305555555555555,18.88888888888889,14.0,72.75,82.0,22.0,,,,,,,1001.166667,1004.0,11.0,0.0,1.0,0.0,0.0
2008-03-30,7,3,1,2008,0,0,61,51,,2.01,250.0,8.9,10,4.879167,7.8,12.0,276.0,5.0,12.63888888888889,16.11111111111111,11.0,71.833333,87.0,3.0,,,,,,,1003.708333,1006.0,11.0,0.0,1.0,0.0,0.0
2008-03-31,1,3,1,2008,1,0,65,49,,2.01,250.0,8.9,16,4.558333,8.7,13.0,360.0,23.0,12.685185000000002,18.88888888888889,11.0,65.666667,79.0,23.0,,,,,,,1006.333333,1010.0,9.0,0.0,1.0,0.0,0.0
2008-04-01,2,4,2,2008,1,0,62,48,,1.57,270.0,8.9,14,3.970833,8.7,16.0,357.0,0.0,12.592592777777774,17.77777777777778,14.0,71.5,82.0,2.0,,,,,,,1004.833333,1008.0,9.0,0.0,1.0,0.0,0.0
2008-04-02,3,4,2,2008,1,1,65,49,,2.24,270.0,10.1,16,4.116667,8.7,14.0,348.0,4.0,13.148148333333332,19.444444444444443,12.0,70.25,85.0,22.0,,,,,,,1005.25,1008.0,9.0,0.0,1.0,0.0,0.0
2008-04-03,4,4,2,2008,1,0,68,54,,2.46,270.0,10.1,14,4.15,8.7,15.0,351.0,11.0,14.884259444444442,20.555555555555557,11.0,75.541667,86.0,5.0,,,,,,,1007.25,1009.0,9.0,0.0,0.0,1.0,0.0
2008-04-04,5,4,2,2008,1,0,70,53,,1.79,270.0,10.1,17,4.408333,8.7,13.0,294.0,2.0,15.185185000000002,22.77777777777778,10.0,75.791667,86.0,1.0,,,,,,,1006.25,1011.0,8.0,0.0,1.0,0.0,0.0
2008-04-05,6,4,2,2008,0,0,65,55,,1.57,270.0,10.1,10,3.758333,6.9,13.0,296.0,20.0,14.791666666666666,18.333333333333332,11.0,71.458333,83.0,0.0,,,,,,,1001.416667,1003.0,10.0,0.0,1.0,0.0,0.0
2008-04-06,7,4,2,2008,0,0,66,53,,1.57,270.0,8.1,13,3.75,7.8,16.0,328.0,21.0,14.51388888888889,20.0,10.0,71.583333,82.0,5.0,,,,,,,1003.416667,1006.0,10.0,0.0,1.0,0.0,0.0
2008-04-07,1,4,2,2008,1,0,68,51,,1.57,220.0,8.1,17,3.779167,8.7,15.0,356.0,23.0,14.791666666666666,21.666666666666668,11.0,67.833333,85.0,3.0,,,,,,,1004.0,1007.0,9.0,0.0,1.0,0.0,0.0
2008-04-08,2,4,2,2008,1,0,65,51,,2.24,250.0,10.1,14,4.55,10.4,17.0,335.0,0.0,13.171296111111113,18.88888888888889,11.0,68.916667,80.0,4.0,,,,,,,1000.875,1004.0,9.0,0.0,1.0,0.0,0.0
2008-04-09,3,4,2,2008,1,0,66,48,,2.01,270.0,10.1,18,4.4375,10.4,14.0,318.0,5.0,13.88888888888889,18.88888888888889,10.0,63.458333,81.0,3.0,,,,,,,1000.916667,1004.0,9.0,0.0,1.0,0.0,0.0
2008-04-10,4,4,2,2008,1,0,73,52,,1.57,270.0,8.1,21,3.679167,8.7,14.0,309.0,21.0,16.759259444444442,24.444444444444443,12.0,59.375,79.0,0.0,,,,,,,1004.291667,1007.0,8.0,0.0,1.0,0.0,0.0
2008-04-11,5,4,2,2008,1,0,88,54,,1.12,270.0,8.9,34,4.595833,10.4,15.0,276.0,12.0,21.75925944444445,33.333333333333336,12.0,39.208333,70.0,3.0,,,,,,,1006.25,1010.0,9.0,0.0,0.0,0.0,1.0
2008-04-12,6,4,2,2008,0,0,94,60,,1.12,270.0,8.9,34,4.4375,8.7,16.0,358.0,19.0,25.694444444444443,36.666666666666664,13.0,23.5,48.0,0.0,,,,,,,1006.0,1010.0,9.0,0.0,1.0,0.0,0.0
2008-04-13,7,4,2,2008,0,0,97,63,,1.79,260.0,10.1,34,5.091667,10.4,14.0,322.0,21.0,26.85185166666666,37.22222222222222,13.0,20.166667,35.0,0.0,,,,,,,1003.416667,1007.0,9.0,0.0,0.0,0.0,1.0
2008-04-14,1,4,2,2008,1,0,83,56,,1.57,240.0,10.1,27,4.625,8.7,15.0,266.0,17.0,21.38888888888889,30.0,11.0,44.291667,69.0,20.0,,,,,,,1001.75,1004.0,8.0,0.0,1.0,0.0,0.0
2008-04-15,2,4,2,2008,1,0,68,53,,1.79,260.0,8.9,15,3.975,7.8,15.0,337.0,9.0,15.162037222222219,21.11111111111111,12.0,64.291667,77.0,4.0,,,,,,,1001.875,1004.0,9.0,0.0,1.0,0.0,0.0
2008-04-16,3,4,2,2008,1,0,68,53,,2.46,330.0,12.1,15,4.0875,9.6,15.0,293.0,8.0,15.393518333333336,21.11111111111111,11.0,64.625,74.0,2.0,,,,,,,1003.208333,1007.0,10.0,0.0,1.0,0.0,0.0
2008-04-17,4,4,2,2008,1,0,84,53,,1.57,270.0,8.1,31,4.691667,9.6,15.0,352.0,20.0,20.162037222222224,28.88888888888889,11.0,42.375,76.0,1.0,,,,,,,1005.625,1010.0,10.0,0.0,1.0,0.0,0.0
2008-04-18,5,4,2,2008,1,0,79,54,,1.79,260.0,8.9,25,4.7375,9.6,15.0,342.0,8.0,18.75,28.333333333333332,11.0,50.0,80.0,21.0,,,,,,,1002.083333,1006.0,9.0,0.0,1.0,0.0,0.0
2008-04-19,6,4,2,2008,0,0,65,54,,2.01,270.0,8.9,11,4.258333,6.9,15.0,258.0,0.0,14.421296111111113,18.88888888888889,12.0,65.916667,80.0,0.0,,,,,,,1000.666667,1002.0,10.0,0.0,1.0,0.0,0.0
2008-04-20,7,4,2,2008,0,0,65,50,,2.24,260.0,12.1,15,4.2625,9.6,16.0,335.0,3.0,13.703703888888887,18.88888888888889,11.0,65.166667,80.0,5.0,,,,,,,1004.0,1007.0,9.0,0.0,1.0,0.0,0.0
2008-04-21,1,4,2,2008,1,0,68,50,,2.68,260.0,8.9,18,4.333333,8.7,15.0,332.0,22.0,14.305555555555555,21.11111111111111,11.0,60.208333,76.0,0.0,,,,,,,1004.333333,1008.0,9.0,0.0,1.0,0.0,0.0
2008-04-22,2,4,2,2008,1,0,71,50,,1.79,270.0,10.1,21,4.329167,8.7,12.0,261.0,17.0,15.462962777777781,22.22222222222222,10.0,58.25,75.0,23.0,,,,,,,1002.708333,1005.0,7.0,0.0,1.0,0.0,0.0
2008-04-23,3,4,2,2008,1,0,69,53,,2.24,270.0,12.1,16,4.266667,10.4,15.0,265.0,18.0,15.046296111111113,21.11111111111111,12.0,66.875,81.0,3.0,,,,,,,1004.375,1007.0,9.0,0.0,1.0,0.0,0.0
2008-04-24,4,4,2,2008,1,0,70,53,,1.57,270.0,10.1,17,3.970833,9.6,13.0,314.0,21.0,15.995370555555553,22.22222222222222,11.0,61.875,79.0,4.0,,,,,,,1005.375,1008.0,8.0,0.0,1.0,0.0,0.0
2008-04-25,5,4,2,2008,1,0,89,54,,1.57,270.0,10.1,35,4.5125,10.4,14.0,343.0,22.0,22.083333333333332,33.333333333333336,11.0,37.125,75.0,1.0,,,,,,,1005.125,1009.0,9.0,0.0,0.0,0.0,1.0
2008-04-26,6,4,2,2008,0,0,94,62,,1.57,270.0,8.9,32,4.666667,8.7,13.0,302.0,19.0,26.36574055555555,36.666666666666664,11.0,26.916667,43.0,3.0,,,,,,,1003.125,1006.0,8.0,0.0,0.0,0.0,1.0
2008-04-27,7,4,2,2008,0,0,95,67,,1.34,280.0,8.9,28,4.733333,11.3,16.0,300.0,10.0,27.685184999999997,35.55555555555556,10.0,22.958333,39.0,5.0,,,,,,,1004.0,1007.0,8.0,0.0,0.0,0.0,1.0
2008-04-28,1,4,2,2008,1,0,96,64,,1.57,270.0,8.1,32,4.958333,8.7,13.0,259.0,19.0,26.666666666666668,37.77777777777778,11.0,24.666667,52.0,23.0,,,,,,,1002.166667,1005.0,8.0,0.0,1.0,0.0,0.0
2008-04-29,2,4,2,2008,1,0,76,57,,2.01,270.0,12.1,19,4.333333,9.6,17.0,355.0,6.0,19.74537055555556,26.666666666666668,11.0,60.166667,77.0,4.0,,,,,,,999.791667,1002.0,7.0,0.0,1.0,0.0,0.0
2008-04-30,3,4,2,2008,1,0,68,55,,1.34,270.0,10.1,13,4.945833,7.8,14.0,339.0,0.0,16.71296277777778,20.0,12.0,62.916667,74.0,3.0,,,,,,,1000.083333,1002.0,9.0,0.0,1.0,0.0,0.0
2008-05-01,4,5,2,2008,1,0,73,53,,2.01,260.0,10.1,20,4.195833,9.6,13.0,282.0,8.0,17.592592777777774,23.88888888888889,11.0,56.333333,73.0,3.0,,,,,,,1001.625,1004.0,8.0,0.0,1.0,0.0,0.0
2008-05-02,5,5,2,2008,1,0,83,56,,1.57,270.0,10.1,27,4.254167,10.4,15.0,356.0,3.0,20.810184999999997,30.555555555555557,11.0,45.041667,69.0,3.0,,,,,,,1002.833333,1006.0,8.0,0.0,1.0,0.0,0.0
2008-05-03,6,5,2,2008,0,0,80,57,,1.57,270.0,10.1,23,3.75,8.7,15.0,307.0,23.0,19.560184999999997,28.333333333333332,12.0,52.791667,73.0,23.0,,,,,,,1001.083333,1004.0,7.0,0.0,1.0,0.0,0.0
2008-05-04,7,5,2,2008,0,0,70,56,,2.68,,8.1,14,4.654167,7.8,17.0,345.0,2.0,16.59722222222222,21.666666666666668,12.0,65.708333,80.0,2.0,,,,,,,998.791667,1000.0,8.0,0.0,1.0,0.0,0.0
2008-05-05,1,5,2,2008,1,0,65,56,,2.91,280.0,10.1,9,4.741667,8.7,15.0,269.0,19.0,15.509259444444442,18.88888888888889,14.0,67.166667,78.0,23.0,,,,,,,1000.25,1002.0,10.0,0.0,1.0,0.0,0.0
2008-05-06,2,5,2,2008,1,0,65,54,,1.12,270.0,8.1,11,3.495833,6.1,10.0,327.0,3.0,14.814814999999998,18.88888888888889,13.0,72.625,81.0,2.0,,,,,,,1002.083333,1004.0,10.0,0.0,1.0,0.0,0.0
2008-05-07,3,5,2,2008,1,0,66,57,,2.24,270.0,8.9,9,4.4375,6.9,16.0,293.0,23.0,14.976851666666668,17.77777777777778,14.0,75.083333,83.0,1.0,,,,,,,1003.0,1004.0,0.0,0.0,0.0,1.0,0.0
2008-05-08,4,5,2,2008,1,0,70,55,,1.57,280.0,8.9,15,3.966667,8.7,15.0,349.0,6.0,16.11111111111111,22.22222222222222,11.0,68.333333,80.0,23.0,,,,,,,1001.208333,1004.0,9.0,0.0,0.0,1.0,0.0
2008-05-09,5,5,2,2008,1,0,65,55,,2.01,,15.0,10,4.0875,6.9,17.0,354.0,1.0,15.231481666666664,18.333333333333332,13.0,74.875,82.0,2.0,,,,,,,1001.083333,1003.0,23.0,0.0,1.0,0.0,0.0
2008-05-10,6,5,2,2008,0,0,70,57,,1.79,270.0,10.1,13,3.970833,8.7,15.0,359.0,2.0,16.782407222222226,23.333333333333332,12.0,69.541667,78.0,0.0,,,,,,,1002.833333,1005.0,11.0,0.0,0.0,1.0,0.0
2008-05-11,7,5,2,2008,0,0,70,56,,2.01,270.0,8.9,14,4.258333,8.7,13.0,337.0,5.0,15.972222222222221,22.77777777777778,12.0,74.125,85.0,3.0,,,,,,,1002.166667,1004.0,10.0,0.0,1.0,0.0,0.0
2008-05-12,1,5,2,2008,1,0,64,57,,0.45,270.0,6.9,7,4.045833,6.9,17.0,354.0,1.0,15.046296111111113,17.22222222222222,13.0,74.416667,79.0,8.0,,,,,,,1000.125,1002.0,10.0,0.0,1.0,0.0,0.0
2008-05-13,2,5,2,2008,1,0,71,55,,2.01,270.0,13.0,16,4.441667,10.4,13.0,308.0,20.0,17.754629444444447,22.22222222222222,10.0,64.5,77.0,5.0,,,,,,,1002.0,1004.0,8.0,0.0,0.0,1.0,0.0
2008-05-14,3,5,2,2008,1,0,78,57,,2.01,270.0,8.1,21,3.929167,7.8,14.0,295.0,9.0,20.439815000000003,27.22222222222222,10.0,57.958333,78.0,3.0,,,,,,,1003.125,1006.0,7.0,0.0,1.0,0.0,0.0
2008-05-15,4,5,2,2008,1,0,84,60,,2.01,270.0,8.9,24,4.070833,7.8,13.0,354.0,3.0,23.84259277777778,31.666666666666668,11.0,51.458333,71.0,23.0,,,,,,,1000.666667,1003.0,9.0,0.0,0.0,1.0,0.0
2008-05-16,5,5,2,2008,1,0,96,64,,2.24,210.0,12.1,32,4.579167,13.0,14.0,345.0,21.0,26.921296111111108,36.111111111111114,10.0,45.375,79.0,3.0,,,,,,,1003.875,1007.0,8.0,0.0,1.0,0.0,0.0
2008-05-17,6,5,2,2008,0,0,96,67,,2.01,270.0,8.9,29,4.375,9.6,13.0,333.0,3.0,27.708333333333332,37.22222222222222,11.0,38.791667,60.0,21.0,,,,,,,1004.041667,1007.0,7.0,0.0,1.0,0.0,0.0
2008-05-18,7,5,2,2008,0,0,96,67,,1.34,260.0,6.9,29,3.391667,6.1,12.0,351.0,0.0,28.078703888888892,37.77777777777778,11.0,45.333333,69.0,2.0,,,,,,,1001.541667,1004.0,7.0,0.0,1.0,0.0,0.0
2008-05-19,1,5,2,2008,1,0,88,62,,2.01,280.0,8.9,26,4.470833,8.7,15.0,300.0,4.0,25.27777777777778,33.333333333333336,12.0,54.708333,76.0,23.0,,,,,,,1000.541667,1002.0,7.0,0.0,1.0,0.0,0.0
2008-05-20,2,5,2,2008,1,0,76,60,,1.34,280.0,10.1,16,4.441667,6.9,13.0,334.0,5.0,19.050926111111114,25.0,13.0,73.916667,84.0,4.0,,,,,,,1001.541667,1005.0,10.0,0.0,0.0,1.0,0.0
2008-05-21,3,5,2,2008,1,0,76,60,,5.37,280.0,14.1,16,7.808333,13.9,12.0,338.0,19.0,21.180555555555557,27.22222222222222,11.0,51.166667,83.0,3.0,,,,,,,993.916667,998.0,0.0,0.0,0.0,1.0,0.0
2008-05-22,4,5,2,2008,1,1,72,60,,3.8,270.0,8.9,12,5.208333,9.6,11.0,239.0,13.0,17.546296111111115,22.22222222222222,10.0,67.208333,79.0,2.0,,,,,,,987.333333,989.0,0.0,0.0,1.0,0.0,0.0
2008-05-23,5,5,2,2008,1,1,61,53,,2.91,170.0,12.1,8,6.175,10.4,9.0,325.0,23.0,14.074073888888892,15.555555555555555,15.0,71.25,85.0,23.0,,,,,,,992.083333,998.0,23.0,0.0,1.0,0.0,0.0
2008-05-24,6,5,2,2008,0,1,65,53,,2.01,260.0,8.9,12,4.066667,7.8,12.0,326.0,23.0,14.328703888888887,18.333333333333332,14.0,65.5,85.0,0.0,,,,,,,1001.166667,1003.0,9.0,0.0,1.0,0.0,0.0
2008-05-25,7,5,2,2008,0,0,66,53,,2.01,270.0,10.1,13,4.545833,8.7,16.0,352.0,6.0,14.421296111111113,18.88888888888889,13.0,63.291667,75.0,23.0,,,,,,,1001.0,1003.0,7.0,0.0,1.0,0.0,0.0
2008-05-26,1,5,2,2008,1,0,68,52,,2.24,,16.1,16,4.433333,9.6,16.0,347.0,4.0,15.347222222222221,20.0,14.0,65.0,77.0,1.0,,,,,,,1002.75,1005.0,8.0,0.0,1.0,0.0,0.0
2008-05-27,2,5,2,2008,1,0,72,55,,2.24,280.0,10.1,17,4.479167,9.6,13.0,352.0,22.0,16.666666666666668,22.22222222222222,9.0,63.0,80.0,1.0,,,,,,,1002.958333,1005.0,7.0,0.0,1.0,0.0,0.0
2008-05-28,3,5,2,2008,1,0,72,57,,1.79,270.0,10.1,15,4.370833,7.8,16.0,340.0,22.0,17.407407222222226,22.77777777777778,13.0,61.25,77.0,4.0,,,,,,,1004.041667,1006.0,7.0,0.0,1.0,0.0,0.0
2008-05-29,4,5,2,2008,1,0,77,58,,2.68,270.0,10.1,19,4.816667,9.6,14.0,261.0,16.0,18.310184999999997,25.555555555555557,11.0,60.291667,77.0,3.0,,,,,,,1004.416667,1007.0,8.0,0.0,1.0,0.0,0.0
2008-05-30,5,5,2,2008,1,0,75,58,,2.24,270.0,8.9,17,4.375,8.7,14.0,271.0,18.0,19.25925944444445,25.555555555555557,10.0,59.875,78.0,4.0,,,,,,,1004.375,1007.0,8.0,0.0,1.0,0.0,0.0
2008-05-31,6,5,2,2008,0,0,73,58,,2.01,210.0,8.1,15,4.220833,7.8,15.0,259.0,16.0,18.03240722222222,24.444444444444443,11.0,67.375,82.0,3.0,,,,,,,1005.041667,1008.0,8.0,0.0,1.0,0.0,0.0
2008-06-01,7,6,2,2008,0,0,74,57,,2.01,280.0,8.9,17,4.0375,7.8,14.0,281.0,23.0,18.84259277777778,25.555555555555557,11.0,65.791667,83.0,4.0,,,,,,,1003.583333,1006.0,7.0,0.0,1.0,0.0,0.0
2008-06-02,1,6,2,2008,1,0,74,58,,1.34,270.0,8.9,16,4.254167,7.8,13.0,346.0,0.0,18.49537055555556,25.0,11.0,65.875,78.0,5.0,,,,,,,1002.75,1006.0,9.0,0.0,1.0,0.0,0.0
2008-06-03,2,6,2,2008,1,0,73,58,,1.12,270.0,8.1,15,3.791667,6.9,14.0,323.0,0.0,18.00925944444445,23.88888888888889,12.0,71.0,83.0,4.0,,,,,,,999.541667,1002.0,8.0,0.0,1.0,0.0,0.0
2008-06-04,3,6,2,2008,1,0,70,59,,2.01,270.0,8.9,11,4.333333,7.8,17.0,337.0,23.0,17.129629444444447,20.555555555555557,13.0,69.5,81.0,0.0,,,,,,,995.583333,996.0,0.0,0.0,1.0,0.0,0.0
2008-06-05,4,6,2,2008,1,0,76,56,,1.34,270.0,8.1,20,3.7875,6.9,14.0,280.0,18.0,19.953703888888892,25.555555555555557,10.0,62.291667,80.0,4.0,,,,,,,998.25,1001.0,10.0,0.0,1.0,0.0,0.0
2008-06-06,5,6,2,2008,1,0,80,60,,1.79,280.0,8.1,20,3.866667,7.8,15.0,270.0,21.0,21.96759277777778,28.88888888888889,11.0,57.5,81.0,2.0,,,,,,,997.625,1000.0,7.0,0.0,1.0,0.0,0.0
2008-06-07,6,6,2,2008,0,0,77,60,,2.01,270.0,8.9,17,4.479167,7.8,12.0,259.0,16.0,20.53240722222222,26.11111111111111,11.0,63.916667,83.0,4.0,,,,,,,997.041667,999.0,8.0,0.0,1.0,0.0,0.0
2008-06-08,7,6,2,2008,0,0,76,61,,2.24,280.0,8.1,15,4.079167,7.8,15.0,281.0,22.0,19.90740722222222,26.666666666666668,11.0,69.833333,81.0,0.0,,,,,,,999.0,1001.0,8.0,0.0,1.0,0.0,0.0
2008-06-09,1,6,2,2008,1,0,79,61,,1.34,270.0,8.1,18,4.183333,7.8,14.0,345.0,2.0,20.578703888888892,28.333333333333332,10.0,71.25,85.0,22.0,,,,,,,998.791667,1001.0,8.0,0.0,1.0,0.0,0.0
2008-06-10,2,6,2,2008,1,0,77,62,,1.34,270.0,8.1,15,4.116667,7.8,14.0,258.0,17.0,19.62962944444444,26.666666666666668,13.0,74.041667,85.0,3.0,,,,,,,998.125,1000.0,10.0,0.0,1.0,0.0,0.0
2008-06-11,3,6,2,2008,1,0,75,62,,2.46,270.0,8.9,13,4.333333,6.9,12.0,264.0,19.0,20.02314833333334,26.11111111111111,11.0,67.208333,80.0,0.0,,,,,,,999.541667,1002.0,9.0,0.0,1.0,0.0,0.0
2008-06-12,4,6,2,2008,1,0,78,62,,2.24,260.0,10.1,16,4.691667,8.7,14.0,288.0,8.0,19.953703888888892,27.22222222222222,11.0,69.208333,82.0,22.0,,,,,,,1000.708333,1002.0,8.0,0.0,1.0,0.0,0.0
2008-06-13,5,6,2,2008,1,0,75,60,,2.24,270.0,10.1,15,4.808333,9.6,13.0,346.0,1.0,19.35185166666666,25.555555555555557,12.0,72.666667,84.0,4.0,,,,,,,1002.666667,1005.0,9.0,0.0,0.0,1.0,0.0
2008-06-14,6,6,2,2008,0,0,75,59,,2.46,280.0,8.9,16,4.325,7.8,13.0,325.0,23.0,19.560184999999997,26.666666666666668,12.0,71.791667,86.0,3.0,,,,,,,1002.458333,1005.0,7.0,0.0,0.0,1.0,0.0
2008-06-15,7,6,2,2008,0,0,82,57,,1.34,240.0,6.9,25,3.8875,6.9,14.0,324.0,1.0,21.458333333333332,31.11111111111111,12.0,66.25,84.0,3.0,,,,,,,1000.375,1003.0,8.0,0.0,0.0,1.0,0.0
2008-06-16,1,6,2,2008,1,0,83,61,,1.12,270.0,6.9,22,3.825,7.8,12.0,345.0,4.0,23.00925944444445,31.11111111111111,10.0,61.916667,83.0,3.0,,,,,,,1000.791667,1003.0,9.0,0.0,0.0,1.0,0.0
2008-06-17,2,6,2,2008,1,0,85,63,,1.57,260.0,8.9,22,3.9,8.7,13.0,356.0,5.0,23.84259277777778,32.77777777777778,11.0,59.166667,80.0,4.0,,,,,,,1002.916667,1005.0,7.0,0.0,0.0,1.0,0.0
2008-06-18,3,6,2,2008,1,0,89,63,,1.34,230.0,8.1,26,4.0375,8.7,12.0,358.0,4.0,25.34722222222222,34.44444444444444,10.0,55.541667,79.0,4.0,,,,,,,1001.541667,1004.0,7.0,0.0,1.0,0.0,0.0
2008-06-19,4,6,2,2008,1,0,92,64,,1.12,280.0,6.9,28,3.270833,6.1,15.0,341.0,9.0,27.291666666666668,37.22222222222222,13.0,52.583333,81.0,2.0,,,,,,,999.708333,1002.0,8.0,0.0,1.0,0.0,0.0
2008-06-20,5,6,2,2008,1,0,97,68,,1.12,270.0,8.1,29,3.6,7.8,12.0,357.0,4.0,29.49074055555555,38.333333333333336,10.0,46.791667,76.0,3.0,,,,,,,999.666667,1002.0,9.0,0.0,1.0,0.0,0.0
2008-06-21,6,6,2,2008,0,0,97,74,,2.24,270.0,8.9,23,3.8625,8.7,13.0,257.0,18.0,30.74074055555555,37.77777777777778,10.0,45.0,69.0,3.0,,,,,,,1001.625,1003.0,7.0,0.0,1.0,0.0,0.0
2008-06-22,7,6,2,2008,0,0,96,68,,2.01,270.0,8.1,28,3.929167,7.8,14.0,313.0,5.0,28.86574055555555,36.666666666666664,11.0,48.583333,69.0,4.0,,,,,,,1002.083333,1005.0,8.0,0.0,1.0,0.0,0.0
2008-06-23,1,6,2,2008,1,0,89,66,,1.57,270.0,8.9,23,4.004167,8.7,16.0,286.0,5.0,24.953703888888892,32.77777777777778,11.0,53.208333,68.0,23.0,,,,,,,1000.666667,1003.0,8.0,0.0,1.0,0.0,0.0
2008-06-24,2,6,2,2008,1,0,81,64,,1.57,270.0,8.9,17,3.895833,6.9,12.0,352.0,2.0,22.61574055555555,28.88888888888889,11.0,65.458333,79.0,2.0,,,,,,,1001.291667,1004.0,10.0,0.0,1.0,0.0,0.0
2008-06-25,3,6,2,2008,1,0,79,65,,2.24,280.0,8.9,14,4.225,6.9,13.0,265.0,21.0,21.550926111111114,27.22222222222222,12.0,70.125,81.0,1.0,,,,,,,1002.333333,1005.0,10.0,0.0,1.0,0.0,0.0
2008-06-26,4,6,2,2008,1,0,79,65,,1.57,260.0,8.9,14,4.408333,7.8,14.0,277.0,21.0,21.25,27.22222222222222,12.0,69.5,79.0,21.0,,,,,,,1001.291667,1004.0,10.0,0.0,0.0,1.0,0.0
2008-06-27,5,6,2,2008,1,0,79,65,,1.79,280.0,8.1,14,4.254167,7.8,14.0,271.0,22.0,21.921296111111108,27.22222222222222,12.0,67.708333,82.0,23.0,,,,,,,1001.5,1003.0,8.0,0.0,1.0,0.0,0.0
2008-06-28,6,6,2,2008,0,0,79,63,,2.01,260.0,8.9,16,4.741667,8.7,14.0,309.0,5.0,20.625,27.22222222222222,11.0,73.0,86.0,4.0,,,,,,,1003.25,1006.0,9.0,0.0,0.0,1.0,0.0
2008-06-29,7,6,2,2008,0,0,81,63,,2.01,270.0,8.9,18,4.145833,8.7,14.0,336.0,4.0,22.199073888888886,28.88888888888889,11.0,66.833333,85.0,4.0,,,,,,,1003.5,1006.0,7.0,0.0,0.0,1.0,0.0
2008-06-30,1,6,2,2008,1,0,82,63,,1.57,270.0,8.1,19,4.108333,7.8,13.0,331.0,4.0,23.24074055555555,30.0,11.0,63.166667,82.0,3.0,,,,,,,1002.583333,1006.0,9.0,0.0,1.0,0.0,0.0
2008-07-01,2,7,3,2008,1,0,83,63,,1.57,270.0,8.9,20,4.070833,7.8,13.0,356.0,5.0,23.47222222222222,30.555555555555557,10.0,61.833333,78.0,3.0,,,,,,,1000.166667,1003.0,7.0,0.0,1.0,0.0,0.0
2008-07-02,3,7,3,2008,1,0,81,63,,1.12,260.0,8.9,18,3.995833,7.8,12.0,331.0,4.0,23.00925944444445,28.333333333333332,10.0,64.166667,82.0,4.0,,,,,,,998.291667,1001.0,7.0,0.0,0.0,1.0,0.0
2008-07-03,4,7,3,2008,1,0,85,64,,1.79,270.0,8.1,21,3.645833,6.9,12.0,326.0,4.0,24.375,31.11111111111111,10.0,64.708333,83.0,4.0,,,,,,,998.125,1000.0,7.0,0.0,1.0,0.0,0.0
2008-07-04,5,7,3,2008,1,0,89,66,,1.57,260.0,8.9,23,4.179167,8.7,12.0,331.0,5.0,25.671296111111108,35.55555555555556,11.0,58.583333,81.0,3.0,,,,,,,999.0,1001.0,7.0,0.0,1.0,0.0,0.0
2008-07-05,6,7,3,2008,0,0,89,66,,1.57,230.0,6.9,23,3.820833,7.8,16.0,323.0,4.0,25.046296111111108,33.888888888888886,11.0,58.375,73.0,4.0,,,,,,,998.916667,1001.0,7.0,0.0,0.0,1.0,0.0
2008-07-06,7,7,3,2008,0,0,81,64,,1.34,240.0,6.9,17,4.158333,7.8,16.0,277.0,21.0,22.5,30.0,13.0,70.0,85.0,4.0,,,,,,,996.541667,999.0,8.0,0.0,1.0,0.0,0.0
2008-07-07,1,7,3,2008,1,0,83,65,,1.12,280.0,8.9,18,4.079167,7.8,14.0,272.0,21.0,22.63888888888889,30.555555555555557,12.0,70.25,84.0,0.0,,,,,,,996.375,999.0,8.0,0.0,1.0,0.0,0.0
2008-07-08,2,7,3,2008,1,0,80,66,,1.57,270.0,8.9,14,4.225,7.8,12.0,273.0,20.0,22.199073888888886,28.88888888888889,10.0,70.083333,82.0,0.0,,,,,,,996.5,998.0,7.0,0.0,1.0,0.0,0.0
2008-07-09,3,7,3,2008,1,0,79,65,,1.57,260.0,8.9,14,4.154167,8.7,15.0,274.0,21.0,21.15740722222222,28.88888888888889,13.0,73.75,82.0,5.0,,,,,,,997.041667,999.0,10.0,0.0,1.0,0.0,0.0
2008-07-10,4,7,3,2008,1,0,82,66,,1.79,260.0,8.1,16,3.754167,6.1,13.0,357.0,2.0,22.962962777777776,29.444444444444443,12.0,68.375,81.0,1.0,,,,,,,998.625,1000.0,8.0,0.0,1.0,0.0,0.0
2008-07-11,5,7,3,2008,1,0,84,68,,1.57,270.0,6.9,16,4.154167,6.1,13.0,289.0,0.0,23.796296111111108,30.0,11.0,65.416667,82.0,23.0,,,,,,,1001.75,1003.0,9.0,0.0,0.0,1.0,0.0
