"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WSF2"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-11","1.12","0.00",,"70","62","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-12","0.89","0.00",,"70","62","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-13","2.01","0.00",,"72","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-14","1.79","0.00",,"74","59","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-15","2.68","0.00",,"75","61","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-16","2.01","0.00",,"76","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-17","2.24","0.00",,"76","62","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-18","1.79","0.00",,"77","62","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-19","2.24","0.00",,"78","63","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-20","2.01","0.00",,"73","63","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-21","2.01","0.00",,"75","61","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-22","2.01","0.00",,"77","58","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-23","2.01","0.00",,"77","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-24","1.79","0.00",,"77","61","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-25","2.01","0.00",,"74","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-26","2.01","0.00",,"77","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-27","2.01","0.00",,"81","62","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-28","1.57","0.00",,"81","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-29","2.01","0.00",,"79","60","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-06-30","2.01","0.00",,"76","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-01","2.01","0.00",,"76","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-02","2.24","0.00",,"78","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-03","1.79","0.00",,"78","61","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-04","2.01","0.00",,"80","60","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-05","2.24","0.00",,"76","61","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-06","1.34","0.00",,"79","60","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-07","2.01","0.00",,"79","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-08","2.24","0.00",,"81","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-09","1.79","0.00",,"82","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-10","1.34","0.00",,"86","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-11","1.34","0.00",,"86","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-12","1.12","0.00",,"89","65","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-13","1.79","0.00",,"90","65","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-14","2.01","0.00",,"85","64","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-15","2.01","0.00",,"82","63","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-16","2.01","0.00",,"84","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-17","1.12","0.00",,"84","64","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-18","2.24","0.00",,"87","64","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-19","0.89","0.00",,"92","68","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-20","1.12","0.00",,"90","70","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-21","0.67","0.00",,"89","68","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-22","1.12","0.00",,"88","68","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-23","1.57","0.00",,"85","68","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-24","2.01","0.00",,"85","67","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-25","1.34","0.00",,"83","65","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-26","2.01","0.00",,"86","67","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-27","2.01","0.00",,"83","65","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-28","1.12","0.00",,"84","64","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-29","1.57","0.00",,"84","65","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-30","1.57","0.00",,"84","66","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-07-31","2.46","0.00",,"83","66","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-01","2.46","0.00",,"83","65","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-02","1.57","0.00",,"82","64","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-03","0.89","0.00",,"87","65","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-04","2.01","0.00",,"91","66","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-05","2.24","0.00",,"90","67","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-06","2.46","0.00",,"78","64","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-07","1.79","0.00",,"79","64","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-08","1.79","0.00",,"80","62","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-09","1.79","0.00",,"78","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-10","2.01","0.00",,"80","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-11","1.79","0.00",,"77","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-12","1.12","0.00",,"80","62","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-13","1.79","0.00",,"78","63","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-14","1.79","0.00",,"79","65","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-15","1.34","0.00",,"78","64","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-16","1.34","0.00",,"80","61","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-17","1.79","0.00",,"77","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-18","1.12","0.00",,"76","61","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-19","2.24","0.00",,"76","63","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-20","2.24","0.00",,"76","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-21","0.67","0.00",,"80","62","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-22","1.57","0.00",,"85","69","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-23","1.34","0.00",,"82","66","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-24","1.57","0.00",,"83","64","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-25","1.12","0.00",,"89","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-26","1.12","0.00",,"94","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-27","1.34","0.00",,"101","67","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-28","1.12","0.00",,"98","69","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-29","1.12","0.00",,"100","70","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-30","1.12","0.00",,"98","69","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-08-31","1.12","0.00",,"92","69","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-01","0.45","0.00",,"93","71","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-02","1.12","0.00",,"96","71","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-03","1.12","0.00",,"96","70","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-04","1.57","0.00",,"96","73","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-05","1.57","0.00",,"89","67","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-06","1.12","0.00",,"87","64","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-07","1.34","0.00",,"86","66","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-08","1.79","0.00",,"83","68","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-09","1.12","0.00",,"84","67","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-10","1.79","0.00",,"89","65","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-11","1.34","0.00",,"86","67","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-12","1.57","0.00",,"80","65","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-13","1.79","0.00",,"78","67","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-14","2.01","0.00",,"76","66","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-15","2.01","0.00",,"81","65","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-16","1.12","0.00",,"81","65","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-17","1.12","0.00",,"86","65","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-18","1.12","0.00",,"88","67","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-19","1.12","0.00",,"86","67","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-20","1.12","0.00",,"85","65","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-21","1.34","0.00",,"82","63","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-22","1.34","0.00",,"87","63","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-23","1.34","0.00",,"100","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-24","1.12","0.00",,"100","67","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-25","0.67","0.00",,"95","66","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-26","0.67","0.00",,"90","66","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-27","1.12","0.00",,"81","64","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-28","1.12","0.00",,"78","63","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-29","1.12","0.00",,"75","64","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-09-30","1.12","0.00",,"78","60","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-01","1.12","0.00",,"93","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-02","0.89","0.00",,"88","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-03","1.34","0.00",,"79","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-04","2.46","0.00",,"70","59","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-05","2.68","0.00",,"72","57","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-06","1.57","0.00",,"72","56","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-07","1.57","0.00",,"71","58","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-08","1.12","0.00",,"74","56","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-09","1.12","0.00",,"73","60","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-10","0.67","0.00",,"73","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-11","1.79","0.00",,"70","57","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-12","1.57","0.00",,"68","57","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-13","4.70","0.68",,"70","61","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-14","3.13","1.39",,"69","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-15","0.89","0.00",,"81","64","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-16",,"0.00",,"98","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-17","0.67","0.00",,"92","65","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-18","0.89","0.00",,"78","63","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-19","1.12","0.00",,"74","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-20","1.57","0.00",,"75","59","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-21","0.67","0.00",,"79","57","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-22","0.45","0.00",,"83","59","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-23","0.89","0.00",,"85","59","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-24","1.12","0.00",,"81","60","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-25","0.67","0.00",,"82","64","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-26","0.45","0.00",,"91","60","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-27","4.47","0.00",,"77","60","17.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-28","3.36","0.00",,"70","55","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-29","1.34","0.00",,"71","52","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-30","1.12","0.00",,"74","53","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-10-31","0.67","0.00",,"83","53","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-01","0.22","0.00",,"87","55","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-02","0.89","0.00",,"84","55","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-03","0.89","0.00",,"84","55","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-04","0.00","0.00",,"70","57","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-05","0.89","0.00",,"69","59","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-06","0.89","0.00",,"70","58","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-07","0.22","0.00",,"69","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-08","0.89","0.00",,"72","57","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-09","0.22","0.00",,"76","53","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-10","0.45","0.00",,"84","54","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-11","0.45","0.00",,"77","60","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-12","0.22","0.00",,"72","57","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-13","1.34","0.00",,"70","57","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-14","1.12","0.00",,"69","52","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-15","0.22","0.00",,"75","49","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-16","1.12","0.00",,"78","52","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-17","1.12","0.00",,"80","53","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-18","0.89","0.00",,"69","53","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-19","0.45","0.00",,"75","49","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-20","0.89","0.00",,"72","49","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-21","1.34","0.00",,"67","52","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-22","0.45","0.00",,"70","50","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-23","0.00","0.00",,"79","49","4.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-24","0.67","0.00",,"76","50","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-25","0.67","0.00",,"79","49","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-26","0.45","0.00",,"84","50","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-27","1.12","0.00",,"71","51","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-28","2.01","0.01",,"66","52","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-29","1.12","0.00",,"74","50","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-11-30","0.22","0.00",,"79","49","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-01","1.12","0.00",,"68","49","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-02","1.34","0.00",,"66","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-03","0.67","0.00",,"66","49","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-04","0.67","0.00",,"72","48","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-05","0.45","0.00",,"61","48","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-06","1.12","0.00",,"59","49","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-07","4.25","0.95",,"54","45","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-08","1.12","0.00",,"57","39","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-09","1.57","0.00",,"59","45","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-10","1.12","0.18",,"62","44","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-11","2.24","0.45",,"58","50","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-12","3.13","0.88",,"64","57","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-13","2.01","0.27",,"63","51","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-14","0.89","0.00",,"65","48","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-15","0.89","0.00",,"71","50","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-16","0.45","0.00",,"75","51","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-17","0.89","0.00",,"76","51","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-18","0.00","0.00",,"80","51","4.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-19","0.67","0.00",,"80","52","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-20","0.22","0.00",,"76","55","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-21","0.00","0.00",,"68","53","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-22","5.82","0.00",,"61","50","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-23","1.57","0.00",,"67","47","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-24","0.22","0.00",,"68","43","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-25","0.45","0.00",,"66","42","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-26","0.22","0.00",,"62","47","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-27","0.45","0.00",,"64","44","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-28","1.12","0.00",,"69","52","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-29","0.67","0.00",,"66","50","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-30","1.79","0.16",,"56","51","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2009-12-31","0.45","0.00",,"69","47","4.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-01","0.89","0.00",,"70","51","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-02","0.89","0.00",,"78","50","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-03","1.34","0.00",,"79","54","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-04","2.24","0.00",,"77","56","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-05","1.57","0.00",,"78","54","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-06","0.67","0.00",,"76","52","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-07","0.45","0.00",,"74","49","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-08","0.67","0.00",,"79","51","4.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-09","1.12","0.00",,"77","58","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-10","0.67","0.00",,"77","54","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-11","0.67","0.00",,"81","52","4.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-12","0.45","0.00",,"73","53","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-13","2.46","0.16",,"66","54","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-14","1.12","0.00",,"74","51","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-15","0.22","0.00",,"76","50","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-16","0.45","0.00",,"71","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-17","0.89","0.31",,"66","54","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-18","4.70","1.12",,"62","56","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-19","4.25","0.61",,"58","50","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-20","4.92","1.20",,"59","51","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-21","5.37","0.97",,"58","50","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-22","1.12","0.37",,"53","46","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-23","0.89","0.00",,"60","42","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-24","0.89","0.00",,"64","43","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-25","1.34","0.00",,"67","46","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-26","2.01","0.20",,"61","47","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-27","0.89","0.00",,"69","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-28","0.45","0.00",,"71","50","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-29","0.45","0.00",,"68","50","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-30","0.89","0.00",,"64","48","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-01-31","0.45","0.00",,"66","47","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-02-01","0.67","0.00",,"68","50","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-02-02","1.12","0.00",,"66","54","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-02-03","0.89","0.00",,"70","49","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-02-04","3.13","0.00",,"65","55","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-02-05","6.71","0.94",,"58","54","13.0"
